week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_02,54.28831481933594,60.88985061645508,53.032493591308594,53.28205108642578,53.652095794677734,53.85077667236328,55.54100799560547,50.060585021972656
19_03,60.305057525634766,63.199954986572266,56.34014129638672,54.338653564453125,57.51963424682617,57.222076416015625,61.93140411376953,53.33606719970703
19_04,56.016300201416016,61.120880126953125,52.35390853881836,51.764102935791016,53.36098861694336,53.951499938964844,57.13909912109375,50.91583251953125
19_05,57.73830032348633,62.44312286376953,54.474510192871094,54.97715759277344,54.92112731933594,56.64839553833008,56.708316802978516,52.32753372192383
19_06,60.718101501464844,63.973079681396484,55.602455139160156,54.390254974365234,56.40612030029297,56.393245697021484,58.53932571411133,53.43254089355469
19_07,56.16546630859375,60.60335922241211,51.949119567871094,51.74881362915039,53.96531295776367,56.38960266113281,57.25905227661133,52.54083251953125
19_08,58.05280303955078,61.236175537109375,51.786739349365234,51.43535614013672,54.48112869262695,56.347015380859375,56.649749755859375,51.628273010253906
19_09,61.531768798828125,63.09821701049805,55.94656753540039,54.768333435058594,58.558204650878906,60.552371978759766,59.80767059326172,54.59869384765625
19_10,54.702919006347656,59.56886291503906,50.83164596557617,51.225372314453125,52.5914306640625,54.2890510559082,52.59042739868164,50.600040435791016
19_11,59.457584381103516,64.83341217041016,54.598026275634766,55.213775634765625,55.23102951049805,58.32475280761719,58.286956787109375,53.07038116455078
19_12,57.695045471191406,63.201171875,54.07101058959961,55.0939826965332,54.85212707519531,55.37370681762695,55.84187316894531,53.13612365722656
19_13,51.70707321166992,57.304969787597656,50.348655700683594,50.4526252746582,49.45728302001953,49.93962097167969,53.76123046875,48.672611236572266
19_14,46.37364196777344,52.63948440551758,45.390254974365234,44.49800109863281,47.31709289550781,48.279415130615234,47.913482666015625,44.16788101196289
19_15,53.2528076171875,57.73506164550781,49.62985610961914,49.97344207763672,51.35111999511719,54.062286376953125,52.43326187133789,49.47066116333008
19_16,47.71336364746094,52.08911895751953,44.26649856567383,42.28704833984375,45.84774398803711,45.735355377197266,48.6136474609375,42.8787956237793
19_17,52.0865478515625,52.469337463378906,48.30677032470703,48.230865478515625,48.76973342895508,48.963775634765625,50.17105484008789,44.35341262817383
19_18,46.96626663208008,51.16740798950195,42.47568130493164,45.04292297363281,43.312442779541016,44.068565368652344,44.355621337890625,42.46024703979492
19_19,48.83914566040039,52.056156158447266,46.90409469604492,44.2232780456543,46.44613265991211,48.745235443115234,48.30588912963867,44.42734909057617
19_20,55.45415115356445,59.65828323364258,50.48430252075195,50.71635818481445,53.32858657836914,53.821414947509766,54.868465423583984,48.60371398925781
19_21,48.46622085571289,49.08301544189453,44.58351135253906,44.60982894897461,44.57334518432617,49.925479888916016,47.7812385559082,44.49823760986328
19_22,52.2569465637207,60.086734771728516,49.81566619873047,46.74875259399414,49.122886657714844,49.09801483154297,51.7815055847168,50.28929901123047
19_23,54.020877838134766,55.016448974609375,48.48917007446289,48.869606018066406,51.25608825683594,49.19655227661133,54.12128448486328,47.41425704956055
19_24,48.04233932495117,50.87467956542969,46.832305908203125,44.02822494506836,44.88042068481445,47.749351501464844,47.55978012084961,44.41569900512695
19_25,56.66086959838867,60.58973693847656,51.626853942871094,51.97684860229492,52.00978469848633,51.72581481933594,56.95762634277344,52.93602752685547
19_26,50.93596649169922,54.50631332397461,46.56113052368164,46.738914489746094,48.82207107543945,49.597991943359375,50.956787109375,46.068519592285156
19_27,52.031944274902344,53.57979202270508,47.04289627075195,46.06715393066406,47.212215423583984,48.65583419799805,51.54534912109375,45.69780349731445
19_28,52.40681457519531,56.738521575927734,47.260013580322266,48.4462890625,49.358360290527344,50.84149169921875,52.80360794067383,46.89501190185547
19_29,45.447601318359375,47.3288688659668,41.40422058105469,40.010284423828125,42.0992317199707,44.65535354614258,46.06332015991211,40.901885986328125
