week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_02,44.74301528930664,48.634422302246094,41.805992126464844,41.741458892822266,43.130645751953125,43.488399505615234,45.33415603637695,39.64334487915039
19_03,43.650535583496094,47.28390884399414,40.421791076660156,41.04351806640625,41.413230895996094,42.83293151855469,43.877296447753906,37.421417236328125
19_04,44.80446243286133,49.16673278808594,41.9545783996582,41.725162506103516,42.455810546875,44.451839447021484,45.35936737060547,39.86481475830078
19_05,45.54893493652344,48.469940185546875,41.98373031616211,42.610801696777344,42.07451629638672,44.50920486450195,44.30703353881836,38.76861572265625
19_06,45.63182830810547,48.76914978027344,42.98522186279297,41.4664421081543,42.9918212890625,44.46836471557617,45.4872932434082,39.91305923461914
19_07,46.02356719970703,49.221282958984375,42.202877044677734,41.50894546508789,42.36930847167969,45.22396469116211,45.548500061035156,39.887657165527344
19_08,44.42759323120117,46.8614501953125,40.43381118774414,40.21284103393555,41.62481689453125,42.7503547668457,43.45500183105469,38.538761138916016
19_09,44.86722946166992,48.50568389892578,42.076332092285156,40.92601013183594,42.13729476928711,43.83137893676758,43.954986572265625,38.40275573730469
19_10,41.494869232177734,44.310279846191406,38.68925094604492,37.959529876708984,37.83140182495117,40.083038330078125,40.38908386230469,35.95640563964844
19_11,45.490909576416016,48.940162658691406,41.99880599975586,41.6699104309082,42.136653900146484,44.04212188720703,44.829036712646484,39.474449157714844
19_12,43.999229431152344,47.231727600097656,40.35713577270508,40.12317657470703,41.511688232421875,42.259300231933594,41.81005096435547,37.69215774536133
19_13,42.573158264160156,45.3703498840332,39.439212799072266,38.950931549072266,39.98793029785156,41.28520202636719,42.217830657958984,37.38456726074219
19_14,36.94145584106445,40.92451477050781,35.12166213989258,34.5872802734375,35.17621612548828,36.89826202392578,36.264686584472656,33.089569091796875
19_15,41.385623931884766,44.66203689575195,38.175567626953125,38.31806564331055,38.828556060791016,40.71110534667969,40.95315933227539,36.84648513793945
19_16,34.522216796875,37.72362518310547,32.520843505859375,31.840309143066406,34.303733825683594,33.599185943603516,35.37554168701172,30.7994384765625
19_17,37.215511322021484,40.97467041015625,34.553157806396484,34.52466583251953,36.093482971191406,36.06123733520508,36.83317947387695,33.264644622802734
19_18,32.99143600463867,35.261695861816406,29.811410903930664,29.8950138092041,30.96881866455078,31.287132263183594,31.629318237304688,27.925046920776367
19_19,38.85759353637695,42.58186721801758,36.870330810546875,36.27954864501953,37.41486358642578,38.959877014160156,38.91984176635742,34.965675354003906
19_20,47.90714645385742,50.782814025878906,43.53591537475586,43.6506233215332,44.532352447509766,45.58378219604492,46.04050827026367,40.928768157958984
19_21,38.41004943847656,39.88959503173828,35.5998649597168,35.14393615722656,35.41010665893555,37.418827056884766,37.54065704345703,33.57696533203125
19_22,37.50080490112305,40.65385055541992,34.311553955078125,33.25946807861328,33.93235778808594,36.27309036254883,36.587371826171875,33.115020751953125
19_23,41.77044677734375,43.7292594909668,38.09348678588867,38.0288200378418,38.179237365722656,38.878597259521484,40.75039291381836,35.291751861572266
19_24,38.34035110473633,38.894073486328125,35.14213943481445,33.63092803955078,34.354366302490234,35.43708038330078,36.84047317504883,32.52238082885742
19_25,43.496368408203125,46.00382995605469,39.84272003173828,38.76850128173828,39.236087799072266,40.73661422729492,42.36152267456055,37.56321334838867
19_26,46.39822769165039,49.261173248291016,42.065673828125,42.1402702331543,43.384124755859375,45.48038101196289,45.96672821044922,40.53487777709961
19_27,40.34327697753906,42.43877029418945,36.71514892578125,35.63724899291992,38.041263580322266,38.701541900634766,40.192569732666016,35.16641616821289
19_28,39.46409225463867,42.66559600830078,36.9809455871582,36.33945083618164,37.93339157104492,38.235595703125,40.61892318725586,35.171783447265625
19_29,47.533721923828125,50.27992248535156,43.473968505859375,42.18533706665039,44.41542434692383,47.10344314575195,47.916656494140625,42.299537658691406
19_30,40.945133209228516,43.644798278808594,37.4666748046875,36.853179931640625,37.14851379394531,40.12085723876953,40.78325271606445,35.650794982910156
19_31,48.99554443359375,52.20894241333008,44.69575881958008,43.68704605102539,45.83808135986328,47.46293258666992,48.732208251953125,43.040443420410156
19_32,49.19569396972656,53.3337287902832,45.3525505065918,46.825191497802734,47.71400833129883,48.497859954833984,50.1700553894043,44.52291488647461
19_33,43.10029602050781,46.58916091918945,39.46297073364258,39.9388427734375,40.812129974365234,42.66106033325195,42.60799026489258,37.81067657470703
19_34,42.955039978027344,47.32899475097656,39.79496383666992,40.73841857910156,41.17353820800781,42.00527572631836,43.64198303222656,38.09917068481445
19_35,38.249515533447266,39.83735275268555,34.86930465698242,35.30481719970703,35.428131103515625,37.776634216308594,37.58670425415039,33.63491439819336
19_36,37.016380310058594,39.9693489074707,35.00791931152344,35.098419189453125,35.53822708129883,37.149566650390625,37.317508697509766,33.33812713623047
19_37,43.11921310424805,46.538116455078125,40.109310150146484,41.52827453613281,41.024505615234375,42.10636901855469,42.87666320800781,38.21989059448242
19_38,38.22505569458008,41.44032669067383,35.18805694580078,36.057857513427734,35.97549819946289,37.20220184326172,37.51093673706055,32.63408279418945
19_39,36.7634162902832,39.24338150024414,33.34922790527344,34.38650894165039,34.32005310058594,35.80344009399414,36.51650619506836,31.852615356445312
19_40,37.46137619018555,39.399993896484375,34.34266662597656,34.295780181884766,34.76082992553711,36.25580596923828,36.10429000854492,31.982572555541992
19_41,31.007293701171875,33.308536529541016,29.510101318359375,28.73322296142578,28.722694396972656,30.10089111328125,30.857019424438477,26.643688201904297
19_42,36.41560745239258,38.004146575927734,32.2599983215332,32.3842658996582,33.94529724121094,33.789608001708984,35.04951858520508,30.328474044799805
19_43,38.96912384033203,41.83498764038086,35.47922897338867,36.36947250366211,36.33499526977539,38.12111282348633,37.87455749511719,33.968055725097656
19_44,32.32002258300781,34.95622634887695,30.32594108581543,30.190584182739258,31.358552932739258,32.556304931640625,32.89280319213867,28.0909423828125
19_45,36.07823944091797,39.374755859375,33.72859191894531,32.44840621948242,34.644710540771484,35.05325698852539,35.17475509643555,31.704639434814453
19_46,36.62970733642578,40.163387298583984,33.91590881347656,33.04763412475586,35.387630462646484,36.31966781616211,36.64010238647461,32.26310348510742
19_47,31.434019088745117,33.07658004760742,28.021163940429688,28.013858795166016,29.6776065826416,29.526432037353516,30.724761962890625,26.333271026611328
19_48,30.632097244262695,32.81036376953125,27.7102108001709,27.241884231567383,29.197710037231445,29.915855407714844,29.52614402770996,26.650047302246094
19_49,33.190521240234375,35.70851516723633,31.041515350341797,30.07404136657715,32.17683792114258,31.282257080078125,32.58624267578125,29.782752990722656
19_50,31.81185531616211,35.38872528076172,29.781497955322266,29.634374618530273,31.067888259887695,31.416522979736328,32.53541946411133,28.822311401367188
19_51,34.437049865722656,37.61574935913086,33.27756118774414,32.173309326171875,33.41740417480469,33.62222671508789,33.96415710449219,30.79144287109375
