week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_02,39.74595260620117,39.9493408203125,39.45119857788086,40.232242584228516,40.2132568359375,39.75752639770508,40.26323699951172,39.57854461669922
19_03,39.15369415283203,38.820648193359375,38.26360321044922,39.31123733520508,38.65180206298828,39.1671257019043,38.95614242553711,38.76950454711914
19_04,40.63384246826172,40.32326889038086,40.368350982666016,39.67031478881836,39.89862823486328,40.757015228271484,39.54277801513672,40.45317459106445
19_05,40.742042541503906,39.782814025878906,39.627593994140625,39.388858795166016,40.24460220336914,39.728919982910156,40.57411575317383,40.100372314453125
19_06,39.764896392822266,40.06007766723633,38.690460205078125,40.20271682739258,40.063323974609375,39.35287094116211,41.06484603881836,40.191219329833984
19_07,39.10314178466797,40.446937561035156,40.124420166015625,40.1586799621582,40.03664779663086,40.761924743652344,39.583229064941406,39.378318786621094
19_08,37.662757873535156,37.98308181762695,39.15217590332031,38.48602294921875,38.53342819213867,38.562705993652344,38.229122161865234,37.74793243408203
19_09,38.874088287353516,39.38401412963867,40.488197326660156,39.03391647338867,38.43210983276367,38.982383728027344,39.57085037231445,39.2066650390625
19_10,36.5891227722168,35.73701858520508,35.798038482666016,36.07747268676758,35.76123809814453,35.915931701660156,35.5961799621582,36.08467102050781
19_11,39.695396423339844,40.53877258300781,39.446781158447266,39.9425163269043,39.729270935058594,39.641719818115234,39.7950439453125,39.32267379760742
19_12,38.08945083618164,37.28326416015625,37.690853118896484,38.19556427001953,37.762821197509766,37.380733489990234,37.90812683105469,38.82464599609375
19_13,36.92790603637695,36.0777702331543,36.756370544433594,37.301513671875,37.346649169921875,37.30849838256836,37.13246154785156,36.548736572265625
19_14,33.33357238769531,33.13901901245117,33.53911590576172,33.44506072998047,32.630653381347656,33.105838775634766,33.37411117553711,33.13482666015625
19_15,36.49140548706055,35.993324279785156,35.696868896484375,35.87851333618164,36.22895050048828,36.57500076293945,35.654727935791016,37.34693145751953
19_16,30.965967178344727,30.92098617553711,30.192319869995117,30.687150955200195,31.353349685668945,31.822309494018555,30.876708984375,30.30561637878418
19_17,32.491153717041016,34.044776916503906,32.44051742553711,32.54764175415039,33.72734451293945,33.08393859863281,33.38025665283203,33.746360778808594
19_18,27.867021560668945,27.37381935119629,27.368078231811523,27.98328971862793,27.506906509399414,28.14173698425293,27.8593692779541,27.81383514404297
19_19,35.4060173034668,34.802825927734375,34.37828826904297,34.31415557861328,35.0436897277832,34.18709945678711,35.08263397216797,34.97993850708008
19_20,41.757850646972656,41.3732795715332,41.67158508300781,41.35279846191406,40.886959075927734,40.476009368896484,40.81777572631836,40.312808990478516
19_21,32.83241653442383,33.599708557128906,32.98524475097656,33.272132873535156,33.79493713378906,32.88473892211914,33.17552947998047,32.926639556884766
19_22,31.72367286682129,32.894798278808594,32.74625015258789,32.77560806274414,32.84432601928711,31.917211532592773,32.59739685058594,33.01708984375
