week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_02,26.622203826904297,32.268611907958984,21.65707015991211,21.263870239257812,20.709890365600586,23.475677490234375,25.764022827148438,15.468629837036133
19_03,25.455230712890625,31.30504035949707,20.049560546875,20.653047561645508,19.902633666992188,22.928142547607422,24.73538589477539,14.777267456054688
19_04,26.943164825439453,33.47292709350586,20.485815048217773,20.91803550720215,20.024587631225586,24.096105575561523,25.606908798217773,15.94025993347168
19_05,28.25013542175293,33.6669807434082,22.203279495239258,22.183067321777344,21.342090606689453,24.538774490356445,25.946348190307617,16.77574920654297
19_06,28.060359954833984,33.04029846191406,21.756200790405273,20.88603401184082,21.3872013092041,24.407638549804688,25.903583526611328,16.213699340820312
19_07,27.797746658325195,32.19955062866211,21.15373420715332,20.48830795288086,21.150127410888672,23.88763427734375,24.650381088256836,15.670797348022461
19_08,27.00012969970703,31.04714012145996,20.460710525512695,20.62996482849121,20.56451988220215,22.68806266784668,24.206748962402344,15.628275871276855
19_09,27.216304779052734,32.21250534057617,21.538471221923828,20.194490432739258,21.03338623046875,23.902542114257812,24.951725006103516,15.857202529907227
19_10,24.96718978881836,29.98932456970215,19.707454681396484,18.94228744506836,19.15949058532715,21.23572540283203,23.3613224029541,14.645732879638672
19_11,28.233747482299805,32.43552017211914,22.244583129882812,21.48219871520996,20.900135040283203,24.32118797302246,25.230518341064453,16.58285903930664
19_12,26.407257080078125,31.13763427734375,19.978158950805664,19.372901916503906,20.340801239013672,22.005109786987305,23.16750144958496,14.72145938873291
19_13,25.74773406982422,30.212669372558594,19.744338989257812,19.333751678466797,20.006990432739258,21.948698043823242,22.975500106811523,15.072101593017578
19_14,22.240219116210938,27.116695404052734,17.216638565063477,16.799917221069336,17.03067398071289,18.98995018005371,20.529428482055664,13.100852966308594
19_15,25.247180938720703,30.140209197998047,19.152957916259766,18.478816986083984,19.350576400756836,21.373605728149414,23.25007438659668,15.046404838562012
19_16,20.925296783447266,24.56867218017578,16.510848999023438,16.039125442504883,16.88528823852539,18.552078247070312,19.48257064819336,12.439506530761719
19_17,22.301485061645508,27.274736404418945,17.282941818237305,16.551414489746094,18.016136169433594,19.470458984375,20.635744094848633,13.911231994628906
19_18,19.900537490844727,23.367586135864258,15.303994178771973,14.73789119720459,15.384472846984863,17.151294708251953,17.681865692138672,11.360692977905273
19_19,23.875911712646484,28.5052433013916,18.62998390197754,18.01847267150879,19.1442928314209,20.94367790222168,21.895986557006836,14.258901596069336
19_20,30.298778533935547,35.52964401245117,22.37017822265625,22.794864654541016,22.064437866210938,25.68675994873047,26.7558536529541,18.084415435791016
19_21,23.88078498840332,26.996623992919922,18.040855407714844,17.722492218017578,17.226049423217773,20.375139236450195,21.34006118774414,14.086760520935059
19_22,22.920516967773438,27.20635414123535,17.399394989013672,17.14068603515625,16.441869735717773,20.034496307373047,20.506752014160156,13.45807933807373
19_23,26.30636215209961,28.81414222717285,19.41508674621582,19.580848693847656,18.946674346923828,21.36566162109375,22.990720748901367,14.972146987915039
19_24,23.782323837280273,25.847837448120117,17.09012222290039,16.718679428100586,16.123842239379883,19.14260482788086,20.719921112060547,13.10074234008789
19_25,26.462921142578125,30.42424964904785,20.338279724121094,18.464290618896484,18.485427856445312,22.14058494567871,24.658536911010742,15.258431434631348
19_26,29.921714782714844,33.46160888671875,21.41167640686035,20.86357879638672,21.690153121948242,25.42926788330078,27.39069366455078,17.51130485534668
19_27,25.082529067993164,27.69525718688965,17.8072509765625,16.913307189941406,18.345144271850586,20.328527450561523,23.577985763549805,14.464451789855957
19_28,24.50869369506836,27.9518985748291,17.56878089904785,18.127084732055664,18.829219818115234,20.801189422607422,24.45993995666504,14.664451599121094
19_29,29.278350830078125,33.60663604736328,21.938982009887695,20.778715133666992,22.23712921142578,26.14226722717285,28.9462833404541,17.855432510375977
19_30,24.850650787353516,29.640045166015625,19.750829696655273,17.476781845092773,18.458406448364258,21.31227684020996,24.143281936645508,14.857046127319336
19_31,30.989809036254883,35.28507995605469,22.989334106445312,21.850406646728516,23.582292556762695,25.902721405029297,29.211116790771484,18.609188079833984
19_32,30.721227645874023,36.72731399536133,24.14927101135254,23.53936004638672,24.49797248840332,26.532638549804688,31.091083526611328,18.90900993347168
19_33,26.69109344482422,31.167631149291992,19.287616729736328,20.06350326538086,20.752548217773438,23.326885223388672,26.100502014160156,16.58075523376465
19_34,26.35242462158203,31.340120315551758,20.302730560302734,20.158288955688477,20.977962493896484,23.0028076171875,25.76235008239746,16.13776206970215
19_35,23.85596466064453,27.277496337890625,18.092235565185547,17.744279861450195,18.112329483032227,20.363189697265625,21.885404586791992,14.699220657348633
19_36,22.616168975830078,27.009265899658203,18.35608673095703,17.1278133392334,18.377103805541992,20.580095291137695,21.5396728515625,14.30760383605957
19_37,26.984949111938477,30.871137619018555,20.321226119995117,21.271137237548828,20.8027286529541,22.379837036132812,24.891244888305664,15.982553482055664
19_38,23.542987823486328,26.790470123291016,17.56292724609375,17.795650482177734,18.194692611694336,19.360048294067383,21.571537017822266,13.16601276397705
19_39,22.601896286010742,25.866548538208008,16.877750396728516,17.78141212463379,16.582857131958008,18.41389274597168,20.238584518432617,12.79389762878418
19_40,22.158306121826172,25.81305503845215,16.95757484436035,17.0494327545166,17.40658187866211,19.618776321411133,20.404712677001953,12.820724487304688
19_41,18.365480422973633,21.7520694732666,14.293619155883789,13.896587371826172,13.564862251281738,15.92397689819336,17.441062927246094,10.458364486694336
19_42,22.449792861938477,24.613704681396484,15.040817260742188,15.526373863220215,16.763103485107422,18.140676498413086,20.3214111328125,11.963888168334961
19_43,23.529212951660156,27.946382522583008,18.34421157836914,17.930782318115234,18.351654052734375,20.065710067749023,21.685190200805664,14.537031173706055
19_44,19.55923080444336,21.896635055541992,14.692741394042969,13.44352912902832,15.073230743408203,16.129352569580078,18.24395179748535,10.007648468017578
19_45,22.3370361328125,25.274234771728516,17.480148315429688,15.889259338378906,17.15306854248047,18.360065460205078,19.12822723388672,13.078600883483887
19_46,22.562257766723633,25.87640953063965,17.15137481689453,16.078449249267578,17.701074600219727,18.60267448425293,19.514789581298828,12.592107772827148
19_47,18.93211555480957,20.989118576049805,13.82625961303711,13.121073722839355,14.412508964538574,14.59393310546875,16.336206436157227,10.100419044494629
19_48,18.98378562927246,20.7052001953125,13.439350128173828,13.260416030883789,14.538302421569824,16.30254364013672,16.736413955688477,10.546612739562988
19_49,20.0273380279541,23.216161727905273,16.146215438842773,15.144177436828613,16.155166625976562,16.299354553222656,17.505786895751953,11.727724075317383
19_50,19.165809631347656,22.615337371826172,15.05927848815918,13.951430320739746,15.608636856079102,16.368135452270508,17.5438175201416,10.899299621582031
19_51,21.312793731689453,24.850889205932617,17.277921676635742,15.749021530151367,17.421079635620117,18.133636474609375,18.719030380249023,12.63093376159668
19_52,18.176197052001953,20.676788330078125,14.59154987335205,13.027898788452148,14.5349760055542,14.684406280517578,16.073373794555664,10.047440528869629
