week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_02,30.412460327148438,36.717864990234375,24.654212951660156,24.057825088500977,23.96702003479004,26.440523147583008,29.222450256347656,17.81821060180664
19_03,29.443626403808594,35.79081726074219,22.88977813720703,23.24869155883789,23.095672607421875,26.224218368530273,28.233226776123047,16.549705505371094
19_04,30.34670066833496,37.567928314208984,23.20663070678711,23.506603240966797,23.093175888061523,27.558456420898438,29.22576332092285,17.92180824279785
19_05,31.641498565673828,37.179935455322266,25.01099967956543,25.065914154052734,24.350746154785156,27.629484176635742,29.143949508666992,18.492034912109375
19_06,31.856002807617188,37.1905403137207,25.20113754272461,23.38498878479004,24.498727798461914,28.03114128112793,29.140615463256836,18.301654815673828
19_07,31.641624450683594,36.916927337646484,24.1171875,23.105274200439453,24.002777099609375,27.517812728881836,27.960670471191406,18.02082061767578
19_08,30.78156089782715,35.477935791015625,23.399234771728516,22.74667739868164,24.075517654418945,26.060997009277344,27.69144630432129,17.821813583374023
19_09,30.752593994140625,36.22770690917969,24.985267639160156,23.105052947998047,24.393936157226562,27.297178268432617,28.437421798706055,17.985689163208008
19_10,28.201749801635742,33.850276947021484,22.447113037109375,21.669620513916016,21.62750244140625,24.099191665649414,25.935476303100586,16.33322525024414
19_11,31.71886444091797,37.198307037353516,25.389110565185547,23.978832244873047,23.810888290405273,27.432031631469727,28.84377098083496,18.485734939575195
19_12,29.9996280670166,35.82814407348633,23.39856719970703,21.83019256591797,23.915563583374023,25.34443473815918,26.351634979248047,16.897504806518555
19_13,29.31258201599121,34.648677825927734,22.807905197143555,21.893878936767578,23.028200149536133,24.886716842651367,26.256759643554688,17.39832878112793
19_14,25.108932495117188,30.85023307800293,20.284133911132812,19.448732376098633,19.734806060791016,21.9704532623291,23.328855514526367,15.20081901550293
19_15,28.456615447998047,34.361942291259766,22.01923370361328,21.22978401184082,22.461994171142578,24.909067153930664,26.432735443115234,17.17932891845703
19_16,23.381118774414062,27.834774017333984,18.977659225463867,18.217222213745117,19.892269134521484,20.92711639404297,22.830730438232422,14.17658519744873
19_17,25.38479232788086,31.119583129882812,19.68955421447754,18.776390075683594,20.78040885925293,22.264846801757812,23.357772827148438,15.785787582397461
19_18,22.717775344848633,26.518566131591797,17.676210403442383,16.885568618774414,17.94894790649414,19.689863204956055,20.315919876098633,13.107267379760742
19_19,26.475414276123047,32.26597213745117,21.381587982177734,20.513565063476562,21.791240692138672,23.898195266723633,24.925403594970703,16.091676712036133
19_20,33.430606842041016,39.61678695678711,25.12859344482422,25.463890075683594,25.23598289489746,28.17246437072754,29.797658920288086,19.70391082763672
19_21,26.691701889038086,30.289058685302734,20.99466323852539,19.95775032043457,19.881383895874023,23.296890258789062,24.131685256958008,15.8772554397583
19_22,26.30266571044922,31.1043701171875,20.29937744140625,19.410537719726562,19.145280838012695,22.856992721557617,23.390066146850586,15.447789192199707
19_23,29.42357635498047,32.53410339355469,22.049697875976562,22.30722999572754,21.443586349487305,24.118024826049805,26.02605628967285,16.918127059936523
19_24,26.84172821044922,28.705568313598633,20.259937286376953,18.54586410522461,18.69777488708496,22.310550689697266,23.702817916870117,14.730021476745605
19_25,30.29108428955078,34.88511657714844,23.647932052612305,21.27077293395996,21.204679489135742,25.569597244262695,28.673540115356445,17.42124366760254
19_26,32.831180572509766,37.350040435791016,24.078956604003906,23.420713424682617,24.575979232788086,28.82416343688965,30.360309600830078,19.11397361755371
19_27,28.48326873779297,31.737468719482422,20.817609786987305,19.512678146362305,21.29380226135254,23.457857131958008,27.108827590942383,16.557872772216797
19_28,27.508831024169922,31.650362014770508,20.795440673828125,20.452280044555664,21.74313735961914,23.705310821533203,27.593536376953125,16.66843605041504
19_29,33.29167556762695,37.9361457824707,25.31893539428711,23.277647018432617,25.90316390991211,30.172637939453125,33.18620681762695,20.591562271118164
19_30,28.068462371826172,33.54148483276367,22.726669311523438,19.84503936767578,20.89621353149414,25.090150833129883,27.998828887939453,17.044673919677734
19_31,34.578941345214844,39.8885383605957,26.338706970214844,24.674612045288086,26.463409423828125,29.635461807250977,32.81303405761719,20.943817138671875
19_32,33.71464538574219,40.83500289916992,26.885967254638672,26.425554275512695,27.808712005615234,30.174640655517578,34.12877655029297,20.88551139831543
19_33,30.159570693969727,34.745750427246094,22.445037841796875,22.92572021484375,23.788042068481445,26.668825149536133,28.958221435546875,18.36606788635254
19_34,29.336105346679688,35.890106201171875,23.027128219604492,22.678186416625977,23.84627914428711,25.954004287719727,28.62650489807129,17.87139892578125
19_35,27.252500534057617,30.48046875,21.00719451904297,20.232864379882812,21.055490493774414,23.582748413085938,24.925189971923828,16.54187774658203
