week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_02,40.70609664916992,44.08287811279297,37.888641357421875,38.157432556152344,38.656341552734375,39.76615524291992,41.07815933227539,35.5423583984375
19_03,39.37746810913086,42.8884391784668,36.23237991333008,37.141353607177734,37.263668060302734,38.73485565185547,39.630615234375,33.82569885253906
19_04,40.79827880859375,44.48826599121094,37.782466888427734,37.995361328125,38.31064987182617,40.25065231323242,40.85206985473633,35.80849838256836
19_05,41.65559005737305,44.40141296386719,38.29999923706055,38.62615203857422,38.405094146728516,40.50960159301758,40.80091857910156,35.68224334716797
19_06,41.75663375854492,44.60977554321289,38.663761138916016,38.137447357177734,38.90149688720703,40.59385299682617,41.3634033203125,36.167335510253906
19_07,41.940364837646484,44.39714431762695,38.158912658691406,37.875221252441406,38.48288345336914,40.821128845214844,41.12627410888672,35.85892105102539
19_08,40.332275390625,42.430938720703125,36.51272964477539,36.62763977050781,37.34452438354492,38.706146240234375,39.15894317626953,34.624542236328125
19_09,40.614356994628906,43.72368621826172,37.582881927490234,37.04536819458008,37.9775276184082,39.4717903137207,39.58259582519531,34.572715759277344
19_10,37.396644592285156,39.95528793334961,34.57421875,34.023319244384766,34.182186126708984,36.08551788330078,36.77974319458008,32.16917037963867
19_11,41.6607666015625,44.75999450683594,38.39644241333008,38.20120620727539,38.597286224365234,40.19997024536133,40.809226989746094,35.94504165649414
19_12,39.87782287597656,42.61204147338867,36.28759002685547,36.179447174072266,37.39637756347656,38.28160095214844,38.18855667114258,33.64006805419922
19_13,38.2922477722168,40.921932220458984,35.22244644165039,35.13235855102539,35.92406463623047,37.21382522583008,37.806678771972656,33.19721984863281
19_14,33.79813766479492,37.198734283447266,31.54859733581543,31.334774017333984,31.900585174560547,33.082237243652344,33.19945526123047,29.701702117919922
19_15,37.69011306762695,40.58124923706055,34.52287673950195,34.72937774658203,35.08588409423828,36.84768295288086,37.30756378173828,33.1447639465332
19_16,31.29823875427246,33.774688720703125,29.242860794067383,28.905780792236328,30.495878219604492,30.525821685791016,31.413379669189453,27.341957092285156
19_17,33.806968688964844,37.16977310180664,31.048635482788086,31.117525100708008,32.331966400146484,32.903717041015625,33.46878433227539,29.9486083984375
19_18,29.52818489074707,31.498401641845703,26.811140060424805,26.64580535888672,27.557748794555664,28.222768783569336,28.466604232788086,24.973373413085938
19_19,35.51874542236328,38.56239700317383,33.1175422668457,32.91379165649414,33.96744918823242,35.00200653076172,35.367252349853516,31.425811767578125
19_20,44.09703826904297,46.66364669799805,39.65956115722656,40.30398178100586,40.57366180419922,41.827999114990234,42.236270904541016,37.7876091003418
19_21,34.78594207763672,36.49810791015625,31.964767456054688,31.920719146728516,31.840248107910156,33.70026397705078,34.062774658203125,29.965200424194336
19_22,33.78057098388672,36.62384796142578,30.763826370239258,30.43354606628418,30.712383270263672,32.98325729370117,33.204925537109375,29.343952178955078
19_23,38.269691467285156,39.85561752319336,34.50248336791992,34.801246643066406,34.70503616333008,35.73476028442383,37.020103454589844,32.054771423339844
19_24,34.6973876953125,35.39794921875,31.203197479248047,30.53942108154297,30.795169830322266,32.15070343017578,33.1654052734375,28.92154312133789
19_25,39.20081329345703,41.42066192626953,35.763397216796875,34.95274353027344,35.233577728271484,36.92255401611328,38.45418167114258,33.468685150146484
19_26,43.01873779296875,45.26737976074219,38.31248092651367,38.459739685058594,39.44987869262695,41.30279541015625,41.97951126098633,36.77192306518555
19_27,36.83700942993164,38.70527648925781,32.93145751953125,32.14878463745117,33.976898193359375,34.98090744018555,36.4634895324707,31.355173110961914
19_28,36.061729431152344,38.45124053955078,32.92998504638672,32.95296859741211,34.05348587036133,34.64326858520508,36.8397102355957,31.499671936035156
19_29,43.17110824584961,45.55164337158203,39.13094711303711,38.34066390991211,39.89518737792969,42.2890739440918,43.45077896118164,37.66487503051758
19_30,37.34128952026367,39.76435852050781,33.88694763183594,33.59714889526367,33.72035598754883,35.91357421875,37.08535385131836,32.25588607788086
19_31,45.10005569458008,47.59171676635742,40.51554489135742,40.132530212402344,41.72235870361328,43.06330108642578,44.711795806884766,39.1652717590332
19_32,45.743526458740234,49.232887268066406,41.917789459228516,42.87467575073242,43.53144454956055,44.442142486572266,46.30049514770508,40.53560256958008
19_33,39.46320724487305,42.44260787963867,35.62110900878906,36.2760009765625,36.839332580566406,38.515419006347656,39.336700439453125,34.21268844604492
19_34,39.46419143676758,42.79969787597656,36.09788131713867,37.09250259399414,37.34825897216797,38.18101501464844,39.67646408081055,34.427001953125
19_35,34.388790130615234,36.12885665893555,31.406299591064453,31.664751052856445,32.021053314208984,33.75095748901367,33.758277893066406,30.221790313720703
19_36,33.88924026489258,36.480125427246094,31.313100814819336,31.50259780883789,32.24675750732422,33.6224250793457,33.90712356567383,29.990591049194336
19_37,39.44998550415039,42.150962829589844,36.032047271728516,37.48963165283203,36.91051483154297,37.920654296875,38.919795989990234,34.15487289428711
19_38,34.73227310180664,37.027099609375,31.537765502929688,32.31098937988281,32.3074951171875,33.25876235961914,33.94792938232422,29.16093635559082
19_39,33.462440490722656,35.53937911987305,30.05214500427246,31.03572654724121,30.608293533325195,32.109954833984375,32.836631774902344,28.395315170288086
19_40,33.67847442626953,35.490867614746094,30.72599220275879,30.74715805053711,31.112791061401367,32.43870162963867,32.444801330566406,28.567890167236328
19_41,28.07114601135254,29.852493286132812,26.053926467895508,25.50558090209961,25.662302017211914,26.942153930664062,27.733993530273438,23.710914611816406
19_42,33.19490432739258,34.3239631652832,28.862468719482422,29.50522232055664,30.50909423828125,30.578737258911133,32.050750732421875,27.251558303833008
19_43,35.328651428222656,37.729190826416016,31.974416732788086,32.590728759765625,32.54889678955078,34.10820770263672,34.391422271728516,30.38766098022461
19_44,29.355133056640625,31.334922790527344,27.06191062927246,26.715974807739258,27.58987045288086,28.68118667602539,29.230995178222656,24.476730346679688
19_45,32.726505279541016,35.2348747253418,30.18802261352539,29.440261840820312,30.82847023010254,31.54437255859375,31.581254959106445,28.36625862121582
19_46,33.502960205078125,35.943477630615234,30.743572235107422,29.821714401245117,31.632478713989258,32.44038391113281,32.62763214111328,28.65975570678711
19_47,28.209577560424805,29.55118751525879,25.16912078857422,25.168485641479492,26.389583587646484,26.421358108520508,27.424598693847656,23.31114387512207
19_48,27.69316291809082,29.25938606262207,24.8563175201416,24.757678985595703,26.1497859954834,26.843135833740234,26.729976654052734,23.580774307250977
19_49,29.93043327331543,32.17250442504883,28.057703018188477,27.03168296813965,28.65976333618164,28.487804412841797,29.318674087524414,26.311790466308594
